Id,Price
3882,418374.5694168976
6995,244767.18783998291
10172,222967.7060854274
11672,298488.08541677153
12897,276557.5680256194
16097,186061.37644494596
6779,270072.3208623226
11199,197020.3124922558
10816,396943.48079977155
143,385304.2410908469
5399,257985.42260291884
3286,148542.56528283918
13706,213325.74961469744
1935,404158.2069745067
16000,168508.04331825586
2860,222929.78064714494
11407,194109.8046355672
16378,270345.89022262604
12278,184164.60325727615
3842,182872.48079789858
2692,340719.0759921623
7699,197914.94257346474
6825,298315.11523803946
7268,267231.5461697091
1477,401681.5188002524
9887,166640.51743745516
9436,186817.23645882428
3179,223652.54301107692
1350,476694.3894198544
10643,181618.03450067833
5793,252544.53512420322
11494,476799.1331473741
4206,185621.81449012624
12419,237900.32315507712
8530,229025.94060604187
5985,116206.7418549945
8908,191565.211893548
256,123413.52469279258
7234,170973.91079492908
5648,223851.61559304778
3014,236577.47043289174
2184,192643.7704270642
9189,264378.92015790095
14884,193942.76516904155
10333,174508.9060147672
15896,139078.029597582
13269,162472.02230028695
8603,228872.95536322676
15087,186855.0908913083
4344,194731.39868494982
7981,70768.0490679959
10908,239501.17607274646
6190,163822.00220882197
11742,221693.8815536226
9224,140849.94420280633
14667,204791.7081118362
458,188249.89350969793
2464,319532.38669076626
12320,245514.07813580666
278,214425.68801823977
2912,227963.5566761471
6698,216948.03915112594
4510,129835.22194778768
4183,192518.8521434976
5551,210583.02698712665
12187,201145.09418465468
7948,223853.16579510097
10808,193312.2347620692
12432,184706.33519058189
5356,176138.262542485
8984,503459.30742402206
9203,186781.21144688764
15412,86847.76507598418
12041,136509.0040939771
7644,259211.51596095847
7071,214801.3398571114
10685,184293.19184551662
6763,214655.8059223175
940,145009.12777315674
14959,198884.15149076562
1338,149423.00264735453
5351,135457.26186160726
6524,183311.13811658078
12516,153799.90076250338
3288,248854.39720266298
3146,236453.6912052089
3954,178386.32054838384
11955,168128.90800622903
1211,228885.4750827766
15668,212986.42787155605
1320,88976.66400978556
9108,183547.11100295276
16482,213006.3638979674
5017,135220.36267440201
8290,218584.25109770513
4304,413579.1189163551
1930,221962.96563755313
12530,165159.2917857992
11295,369415.8544341837
3002,150751.99099945242
15483,169661.01962552394
11525,196070.601952168
13978,134423.05413569225
4885,147711.3739272046
8325,169869.96976759037
3630,130753.75240612165
9165,165916.4509606787
13945,229883.78001610804
10663,194487.76263574397
14803,179638.33531841193
7621,182914.60764366598
8205,228292.8350474961
10387,202403.6918388184
5457,150697.91621788015
10234,379865.41899493145
6251,180949.74316792216
701,270339.00131205376
7930,177908.9621280639
15028,142817.45007164692
12172,72838.54821440109
5805,178247.2763344262
7411,251172.55580501346
14806,197694.04598630915
7890,170344.29945483067
10440,151340.08140203884
14926,165904.6375057493
5381,137872.24809848482
3800,397813.53008111665
10511,246005.17121302214
9324,206804.56716369282
3313,233145.2367186223
7351,152119.45366137676
8459,180438.73131396796
9957,124751.45003582789
12024,155445.39908793467
4380,235137.9016589842
5042,139635.55243119012
13289,146872.46685640322
13407,399053.34917350335
13258,147224.8596126754
15993,259099.92382501924
12525,182938.1936398017
4062,271044.34618781565
12065,277508.15626438736
8227,190881.6824755724
11333,170634.28169495508
2867,141882.80454615984
3319,239031.02443544887
3523,257907.3854773728
7055,194281.32877491825
14930,179157.37634466877
3444,131231.4407143743
2940,331313.44257700344
6935,397728.05148570274
16116,432384.3770730639
13370,242744.63824179248
6103,251428.7387250971
7446,172753.14481137478
1859,173618.27768415085
4079,178078.4663128418
3228,168270.74221613698
9665,166042.1709900214
15957,415176.5789908205
11533,168145.97279226634
2314,120558.04606339574
4096,202213.71278790184
13437,172753.95060689698
5980,197921.09448810908
2008,195187.46228352038
6754,180030.96208229676
4129,156947.4323821889
14557,303760.4232273171
7096,286344.5474032336
14297,258476.75166591888
3967,225608.89118841093
16485,108072.58230486594
13075,352399.8631585686
14289,179984.7466591847
10988,143096.43209315382
3230,150932.19314680208
13250,171779.73779472706
2559,202770.24327061969
7739,344690.96390478115
7213,171359.43184809064
6639,188240.12992020953
3164,291272.58173936326
15207,168969.44982985884
5113,195185.11250647463
3929,140623.03589015122
14493,260924.84106070446
11110,192876.68249163142
2033,201574.6998150325
16057,215378.36105008278
16709,239097.09548054676
14313,161178.1375147488
1028,284773.96631110174
7187,102036.65491956078
3738,323357.0380894349
9869,315659.7159903753
12644,191451.65172526267
3686,123445.08310473952
9196,282266.77863934234
12326,197083.647526402
4936,224863.82870110488
13314,176846.57103313314
9857,328976.8970984248
519,208807.95958501496
8410,172266.0773681157
1720,187849.80779349318
10341,246387.96047804834
14415,190794.3074517366
10613,298446.2447511846
8027,209642.75556137535
15539,271708.6769319025
7431,271708.6769319025
1370,136976.32862314454
12708,143921.25329760998
2250,214434.77953115338
14758,142855.96370179954
8525,383059.96512060857
1538,301878.4042674903
1142,157259.86124507553
1152,241103.77442522068
9802,190101.76755137107
3331,274219.0110091876
15203,182075.612881119
4247,178141.7129111959
1976,444504.09201460576
2346,177307.82736610755
10078,239341.81604493636
1938,213316.64711482907
7819,187206.41102052422
2168,249490.90359665913
15634,228051.36181203858
8465,218607.13163538752
9313,158791.93365655484
6539,134093.57838308203
6325,103899.14929392471
13442,253554.85672358127
9967,201518.99723414678
7893,205612.45819909454
2861,192852.73419011515
11031,321307.80040460796
15073,116297.40612068101
13837,170220.77403571963
2524,251969.0450482125
8617,208565.17357193655
13513,204974.05986880144
3081,338033.956539865
10675,371370.7420656445
1907,86361.9952080159
4872,243678.2906864345
16274,369405.36188059265
11837,241342.27924518805
16577,209139.37421335123
5231,313804.03485325555
11315,217760.32285008024
273,201651.8534969729
8363,197275.06582109715
4255,215272.22967271117
16330,248534.73684156212
11528,175759.7795089651
14799,261642.1987150559
1611,259504.27690840163
9234,176729.0404560669
1633,114365.63309390657
6791,219853.03311846463
11567,315823.4738188621
3070,239372.28281649871
12094,247161.81675484855
14335,296403.96169351286
137,171777.6081164899
7182,165497.26754774415
11718,181278.97974237252
5194,100786.90529959669
97,370250.705784031
5118,420731.310539039
13920,311131.1159973379
9952,195820.4094905181
15337,202111.45974449127
10243,217674.52475962535
4048,442908.616953899
171,143317.2737258186
11378,169143.82262148947
14190,173038.33190791143
15265,149322.7091872695
2740,136662.63427992133
5573,301428.65261263814
4481,217620.93558272242
2631,152059.9344803098
4984,247819.0534157122
16466,185496.51956529386
16716,128848.3972231746
15325,182869.63710353116
10115,168236.6846732211
117,495947.462391304
5476,114710.07985540532
11757,184373.81921805046
12359,130975.9054870609
15546,186944.00371971124
8133,156480.13255477374
9018,405873.33393523254
2075,157877.35544016975
11170,300122.68063359015
15733,206893.92016763723
9280,148325.50814673715
10734,361338.1580656489
14071,167649.09397146237
7373,222892.4666017737
14736,178725.84043125744
3458,114043.65839127247
6183,152558.07600014494
7825,233867.8017667095
16775,195090.29115676158
5717,186988.05421341534
12397,144510.58290325105
8189,520813.4405297415
4423,217163.88757733535
3994,103246.50288881821
10342,186722.22720691416
10051,181298.9031711524
9453,145386.00627030386
12593,481855.89565224305
1274,90660.47463458004
6933,344328.7622339874
1761,152482.8028770635
7157,316818.5246758425
15169,142342.31387737664
6792,308373.69688466715
13830,167804.6428465635
7240,179685.56082094493
3051,264297.22853674216
6550,115808.6390936823
4603,198643.18886067934
5729,163568.98898226966
13473,324254.39601209934
15104,131417.58693701786
6599,377220.0846732739
2216,252292.30598797614
8721,285207.2001716784
3645,189736.74925810538
8664,209312.28666584703
11001,197521.03071287597
753,160404.1563757313
8129,225147.96990424045
15235,175544.86269079134
3359,218812.86594924572
10424,213718.08498430974
10226,228143.28005128363
9252,202890.69086472076
3008,237594.71428439568
5849,179845.2317204545
8494,177973.36050586426
6764,262489.5778166354
12445,338210.96834637923
11716,187673.97577553923
4508,116821.55469801802
5669,202396.9139330517
11427,103957.76229634811
11065,189600.5576044728
8910,215003.6251077036
16401,168060.32731034415
11913,147279.58723312445
6221,204498.04604806067
10839,174132.11436517283
2809,200337.77656410524
13311,179848.24747863263
6866,193194.022098381
6019,165650.4916961862
3024,155306.9480363786
1391,228816.49986798837
15904,210611.72326036403
15858,295155.61123053345
9911,258582.7497504588
16579,206753.04652603273
4394,237936.8196248658
1468,471617.47783468524
12965,149855.52202017707
2249,198874.26698755566
14384,160933.28800496954
13040,128392.93049798378
8872,140664.75597481264
12864,265486.1438944376
15712,154514.04582426656
14049,197844.96494300594
1840,120612.94620945287
12019,171324.85204343055
8948,165873.44361664235
15154,229059.80414881228
6943,148589.6667492972
12564,388957.0278293063
12766,166162.53492129466
7255,237658.12131911854
7962,153735.8563092645
709,137200.4980599501
4634,137121.38551167125
889,231620.94768842502
4774,130015.67804122026
13890,176348.76234206924
15431,137641.40665241488
8726,364769.19710113754
10373,146499.3319739917
6413,195816.92658310628
9761,121391.77039678881
15864,173183.94121385305
6147,150073.45041156534
3384,251976.73259935708
320,252526.8847022734
8006,171664.1809583285
14395,181588.50985135438
14976,104029.14440774694
12185,229261.62370490926
4779,134739.65735950388
8551,156386.78889089794
9025,249647.59940776028
10616,227675.34232849145
7475,104880.5051840147
6341,333914.3534141483
14163,147137.53957176494
2211,165323.5248895425
10532,291765.1195682317
14338,141358.33951372572
831,167982.8049581948
3382,175401.36578305505
9209,278424.3701328375
7188,243920.97231070802
7197,246678.68354801377
11270,153528.29630571566
15918,93711.08428549723
6937,415506.6558800447
6178,182973.19795482908
10668,131092.2816257913
1413,267415.19702602486
6884,360240.78964649583
8266,193414.81225864482
14019,192917.81652766274
16764,144371.45935188097
15306,184513.32863171934
3740,189822.1730612587
5298,201755.7452084364
8319,177403.1987400403
4229,184912.2196785568
13429,187339.3257218445
1753,400692.00224638265
860,243944.90007224932
14219,143090.3933312292
12113,173328.05474518795
11309,111785.4274592751
9930,207729.688694779
10570,192660.54549126103
2839,155648.8627373279
6699,132088.18116909557
16647,116180.24461929713
5325,243433.90214204864
13733,194973.43912758675
7818,322989.2856788492
12505,242262.1007731798
9489,194465.81437442882
10106,190049.13298174128
7864,208369.35425959737
5134,353194.471822618
11859,145109.75006576523
7440,345072.18367406185
1525,282902.99477011134
7339,191949.2970173972
8,354957.2355591158
3248,119822.81881404037
8995,244291.34983273732
15178,67163.14464356855
8594,164927.30885252522
15770,237727.56330070685
15859,336647.4777659333
1735,323091.034199305
11410,508055.40900740476
16397,153612.90415468573
3572,151138.7632612707
5501,110257.27535799082
969,191066.03234859824
6977,417356.2906287294
1233,182911.60303010145
4258,161988.93617100106
90,386884.0481873871
16650,179339.7394632973
197,114667.95954847803
12514,228654.79705047823
4367,188975.7780751661
3199,192049.07914537782
5600,193576.84880597985
11641,178646.73907224034
14609,121056.42683532166
12775,166997.08511079248
14240,172546.9099300191
7933,177891.99868182294
6945,363761.2803910496
14006,199966.6819316661
6320,254707.956693406
12061,206394.70372224122
16369,222091.60437975137
16354,377336.1182650062
3970,308364.1273143387
1048,199437.29097082588
3639,217137.5416001121
14448,246004.54151503515
2812,443468.84356752224
3932,143996.20885795986
14875,313684.6546987401
8883,116954.6920888997
7622,321170.3914234349
7252,126408.78985762916
9751,177334.8280095989
2378,204158.01609480544
6816,257447.81516866552
15358,199242.4853833291
7843,135969.3962831832
10448,368758.3821027797
7840,281834.1142668453
8880,234708.59246016815
12551,347419.64108112856
15470,207018.58001821252
16207,232339.4762586718
12123,126502.14108669286
15247,354818.3901018211
7481,204166.9820908572
16171,355432.20907350344
7461,319892.6457292608
902,272541.9873559223
13094,175247.0108094466
11584,250346.6882194382
4462,197404.7707043947
15576,151111.0042313336
16606,260774.49173304535
5427,300012.0978030426
7725,148533.9188623908
5409,190160.5885507787
12579,125672.79173516668
12013,247448.59056256944
11321,197670.17388277137
9932,139803.9203608377
591,154003.51785217063
10357,197017.55381800994
3336,246415.22819729504
13,176980.44638910852
4809,231187.5558656889
7555,200257.38000529623
15172,345060.2282957722
6989,135720.75345362508
4707,175290.30076864103
2046,237177.49740780267
6495,137959.56375860432
3873,183748.3327725885
7061,198971.08435198182
12112,232369.092218916
8917,259417.26668409683
7735,161049.26873574694
16442,217820.45532347955
4244,164138.13074638334
3747,206668.53975270916
11086,158283.1895951105
10080,190285.33359417322
15057,271818.1413730691
1331,196697.89550757434
8891,166760.19627848334
13411,219893.40644813085
16730,214094.2145924597
2267,210345.46661453744
3022,182590.0359518077
11190,217763.3843938691
11857,188589.18295247323
9318,198199.6222442943
16512,163868.24629843526
2053,227487.10563352052
13707,134553.8006156285
12143,163486.18492608398
14080,159708.6902633092
6130,176526.11160866512
7936,87870.07018329574
10101,170715.21068563397
5663,184813.81967423062
14811,132355.0230454391
1366,189326.66916324166
908,205589.4015710795
2953,129542.82719971894
14629,138827.8671388942
15096,394464.77430075535
2115,189147.81100009874
11770,161997.17197902978
12701,190058.91929504083
14584,132057.5569485604
1893,429079.90878837294
9501,429790.65411792125
2138,122561.8870521663
9346,209153.55400258
15960,334771.68984816875
8230,171591.40182682927
13843,207215.62510954431
13810,226135.9425859894
15650,193170.30673723773
9974,145921.26847670355
12200,197181.33337013255
538,198804.16413640618
5334,206672.93335716988
14823,118095.2777151961
4817,166985.55239483598
9041,192781.9523221401
4359,269240.0457372533
4852,221234.63112955808
10141,148777.60618326507
1503,225763.0866387514
16256,432511.3953450388
683,123764.09449491398
14382,209876.72708442764
7248,196206.62604069035
1200,170454.3100641382
3563,175396.61276498897
3681,393660.16155629227
3053,243774.4347920702
4099,204879.16876996207
807,150221.61502066348
4658,308144.2371859359
3535,175440.32255165264
12548,155244.70793839145
10488,203307.75314209366
5851,158382.43327523055
13736,196233.5599316411
875,170477.2558908266
14449,153064.60695191027
3958,320784.4496788538
10727,182106.88233185184
11296,134836.30567897754
13646,263603.38745973463
9599,299995.6889835694
7135,255181.32026942496
5943,316096.46657473414
2695,276059.9994243443
6766,201636.3941304733
5630,163715.49172231895
13586,213814.66907217985
3507,397751.4761896436
10014,141322.8843254617
459,267535.42916287185
3582,250331.335778178
8560,281136.464932549
3372,180889.0121030103
13109,255382.22966952034
8160,236009.46439885112
10706,244768.6251957116
9104,332255.73678436753
2870,203073.81736316963
13712,151630.4391476546
13924,136442.7288860924
798,224510.74614861608
9750,420056.8799499861
16248,377182.29524184915
3170,177499.12516720683
12700,233907.87195213747
10601,165346.308220409
514,201332.85526925224
4010,277149.7845399271
8124,157753.55272163535
10800,173011.33547922302
13628,187646.6001936874
11637,146720.1570900072
781,175618.27614251466
16156,195548.95485267448
12618,269766.1605382138
9766,169866.04570154066
15987,266297.7022116406
11051,327231.20631384273
7673,213878.39157071087
1245,420359.3507885677
2443,156514.9870093979
7413,76025.66410216677
310,146257.1083249274
10921,227004.2251282053
8709,100652.73876639649
12404,324496.9260144743
14986,223101.92975649392
10714,278445.3126206772
14286,203455.0519823147
13828,350123.899694004
8926,416933.55581582064
12233,182868.0606963104
3913,200502.81061650094
5221,229403.03678822602
14965,89104.25558340446
862,174397.00701359086
13907,131934.0540387551
5418,183799.44909659782
2045,186093.51828424464
13321,186236.69323213457
2762,236007.35927309105
13888,197775.5096659843
14962,155506.25888525977
13305,396525.21216941834
8487,226132.81035000534
7146,173398.95661836045
1134,185116.5519548467
15092,339606.7947593924
13760,218514.81955157412
11958,481978.346550817
3177,176526.11160866512
11350,225596.6605980248
1524,108171.19532863938
5527,268461.33652560855
2872,200286.31802340975
8602,377941.23211561044
3067,346870.8960015296
10435,219193.5702120427
11222,216227.22072478122
8700,165621.47630424978
10961,219153.84839507416
14305,207505.27916160328
8362,273962.1657987606
4979,149748.20981206375
7180,330480.84544028516
5763,107483.7277866861
2192,199910.89843476025
13581,193797.58797400928
10720,143118.6363656135
1358,222117.92309263296
13366,338456.52041176765
13539,405421.4687374945
12849,196793.78916955763
6794,183211.66468267541
525,478755.8723941852
12223,381811.4933836277
16271,151139.54009285502
5818,126976.68581321022
16588,278933.0011454973
8981,124922.56458807676
16476,127866.44088260869
14663,180850.78191343803
3,146733.69775327202
6615,133716.65882006494
12215,261375.67158738585
304,266107.0467080238
13634,232069.05631701293
9208,176625.64200258203
2175,169596.31040900754
250,214366.0376664127
6045,193507.61088989294
10516,151370.82979727615
1852,481596.5858439513
1573,202412.23501531192
15079,161550.2209364174
5500,176480.13008612866
15775,170912.17300652893
3198,167102.27280830618
6718,195625.56214084078
4149,177742.0585137873
9627,259144.5748063911
7595,282658.7237892653
4538,207312.90270287232
3555,235946.85064442223
10483,362049.35256140225
8834,177184.26238793466
16412,189208.9043883412
6449,148059.3729629323
2767,179980.54168278418
11498,163459.8622462342
16472,142328.100791602
178,372002.1363236337
10948,183677.24542162084
13313,280081.1051621999
8065,153607.5137272133
102,152789.7799723091
14428,146158.7416864139
11973,124786.98181902124
6663,176256.48463258025
15989,130301.62366430236
10955,410973.87302502035
11772,153358.96542648014
11364,228279.89798840068
7082,194284.5085026991
7749,469188.9024669502
6428,134600.00628620674
6869,104399.1331407407
295,170205.02466994408
12266,244698.635102149
11129,212329.15169741077
826,394451.96637243073
3262,234553.96547328072
15641,282447.45014649
1662,412702.6928008923
10926,222080.3536743999
10232,257618.41566945144
6376,180677.7482838342
7817,182741.42536211738
354,217023.96147293726
10076,185477.4165297778
11379,341604.14392089704
10184,128919.01581097473
4696,403639.95246226323
13562,486518.5139993409
5436,176531.40008914447
13196,106362.38033345217
14939,348651.3567748291
14004,177858.989186053
5916,189404.49656294836
7229,191329.29286046993
9143,162432.17259838822
3440,197925.00770181807
319,173866.79758400787
11683,232979.85142783215
12647,237176.1042484732
12788,148439.661566831
13662,246707.9203732272
423,292512.8092923735
5222,203047.20131586154
9242,179140.30217862062
2641,182187.16078477737
4855,136757.1684458914
5360,194065.09166015583
9799,163928.70196306403
5526,217501.51543212222
10309,162160.9983052948
2144,430920.1777076179
7191,201105.48149265736
6732,153466.36669090236
14789,155980.82245497685
13525,158174.6681853606
4066,369414.4530726422
16422,196673.88921823856
14890,193781.91577832232
2922,235122.87947650277
3601,121063.42728367631
13416,120238.3902326211
14363,194222.62606882633
9496,254383.45471160702
7115,324848.7655282805
8615,168604.6403605762
5218,75265.53239027383
9493,212371.75703299706
10623,190570.66752265865
2272,147301.12043782373
3352,280913.685576
84,174265.68481814495
8086,127968.08404275453
2595,187455.67168276335
3531,145946.5599144867
7460,316165.0943628307
9214,259746.1675312356
2790,209706.08234035128
10548,240914.40309639127
9218,197609.23863466256
7435,177527.17242242358
15780,191646.6591657871
7640,213669.61761477296
6223,173436.74314921963
3425,107373.98117584063
10582,148820.70536448905
702,212073.51771262081
2111,179671.16757369429
11730,195442.65238082936
9865,272152.84322723176
16478,325517.9855036385
1885,217379.4110893998
3956,369135.6864305657
16735,105025.3198484259
15264,217750.0116214617
15971,164905.57650880088
5584,202031.4716292897
15242,170300.8667374822
14358,162321.7575784757
11300,203826.957029472
5446,183937.37813681527
3934,180829.01689126273
6610,179203.0396198792
10164,277923.5129823006
4646,190501.94821845033
13304,202613.23227257887
1985,206439.15245096965
4746,142703.3422656719
7963,200508.6674474437
14083,280358.4607369927
13140,269199.19191519846
15023,254564.69127093366
13093,257210.95539904523
7160,161349.18299857966
7407,184679.76512939457
16056,186837.1670564512
751,468604.430863081
6179,93614.64663935543
9137,287538.73679416813
10992,269997.8454938682
5744,446086.9583364834
10884,172553.45217406226
12858,271453.9821644771
13005,345290.2596636599
16714,184288.82212075265
1419,223656.4386055731
6064,198063.5948285608
3771,189089.62597482072
5945,474394.39408654056
8453,63200.31016707479
3806,144766.82014624323
16748,274924.7352320076
11380,228131.8236993093
3107,204256.18234092896
12003,199715.62465594403
14567,208146.35903837625
1079,209291.7266657102
11705,124236.52470554624
7814,199548.38733774546
10174,164439.46525923983
5514,251353.52497332328
5265,244147.7505594957
10520,336899.0786933944
13195,213242.45455221806
14601,403078.28782979836
6012,191562.18391282065
13079,170698.62005505036
9009,139847.32764626367
3122,190620.4741845488
5470,234585.69868879407
4840,170679.3763076735
6270,292703.1482203639
9158,87817.63859810807
10120,114834.92135106325
10672,300466.89256874006
4573,145002.72395906158
12118,289882.6848294002
7447,127992.07034321754
2171,192087.45887197205
6126,303521.875025474
2836,169702.24303498794
1457,252903.08685433905
11165,226598.4165999651
5923,208671.31286626216
1813,200688.45867810262
3492,268201.5614804658
1917,312408.1560789461
965,465323.9588399152
15795,158023.69100192224
821,215731.6882270862
4568,188783.51700295828
9078,236190.89114130914
11371,129142.54606725543
5149,197962.90292840978
281,200948.2421019701
1918,237298.1754811678
776,126376.35798248093
210,220678.31731798578
10782,184706.9368654585
9653,185173.80397398496
9372,161806.17788410114
5868,155495.34883364468
6176,133457.80404804662
3969,112341.09810340812
7427,140890.3390111634
8544,522952.3586575695
5219,222743.00041071873
16488,125947.71937776313
5855,241109.65525459513
15920,123379.01340373431
4393,425914.8134930381
5770,161833.29937090795
2900,151379.52631598752
8622,90972.73195319013
11610,267487.2429285431
10969,121795.83260561137
11029,124513.15427751628
6193,328064.5666889993
14087,468290.50112179323
13623,167679.70028294742
16689,177385.10558215645
1027,221618.40365343678
949,161635.50789296668
672,111011.524934554
13832,124480.0832216971
2471,188115.38625644994
8728,274711.13832218695
7742,242843.38895523443
2698,217539.67919397395
9084,171462.25235119788
6075,299446.6406609315
2874,179821.02836798338
13119,132793.29117715196
5010,219544.6146233106
1284,181327.6740340399
1151,164235.4480010896
5110,441592.99525260506
11386,166727.26096406084
8019,192535.90740432878
2859,122993.10728543307
16110,181521.0433185622
16027,289515.8246065216
14902,185287.4355042025
14301,194575.55097502324
2451,204920.79923553966
13596,130975.17731691881
1464,135946.2685504055
7927,435109.9676694118
9638,216888.24819797202
8009,272555.84112339996
11903,162095.04457812256
9243,115150.36532085479
547,190648.6908158359
5511,117765.60346014498
11247,189176.17570310933
15928,258459.5573378502
3434,234296.9863565913
7614,118103.23283936903
1380,192031.2120146295
2770,139008.56017846425
111,184130.28658807924
5994,120717.72768375343
12341,200402.80032400432
2787,261556.04354084376
14410,338970.3691482676
15983,133764.14649105887
14876,215867.3834588733
653,160661.31613127477
2174,236679.93766076013
2575,301233.182520955
7976,167193.4997048086
5812,304191.3649532494
13589,425421.7138656338
9122,135864.89178478604
8159,483646.57162942545
8754,312059.47068651416
9321,237047.83600572083
13535,181709.76312338808
2083,173100.1561850464
2689,387237.0344702215
2248,239654.61410033616
11649,171121.9705829909
11045,399023.8215129649
1276,93261.01598676234
5962,168175.23297570983
13012,164790.20397813356
4642,190229.61387250686
179,168203.51248027437
15347,442796.16388589423
